Unnamed: 0,C_norm,Db_norm,D_norm,Eb_norm,E_norm,F_norm,Gb_norm,G_norm,Ab_norm,A_norm,Bb_norm,B_norm
Emeio_dim_samba_Piccolo.ogg,0.005384724222083501,0.025791733736015045,0.21485157393472265,0.1479529006263778,1.0,0.1710752962824808,0.05627745141070692,0.4651699559183702,0.08199196206972599,0.04478823041697069,0.33216890750438705,0.07147995893568321
Adim_aka_upper_sangha_Marimba.ogg,0.6395123381620614,0.09663063847795829,0.08458502037899945,0.5392408742673996,0.08142578727730677,0.1515809570638875,1.0,0.14265317222207283,0.13957524223670884,0.9439350228119305,0.16748073822813467,0.10131419897022989
Ameio_dim_bossa-nova_Accordion.ogg,0.3885682166005407,0.44693423173445496,0.1168455457241267,0.30573432324641153,1.0,0.1885056166102408,0.18190631567710003,0.6190063418646954,0.17162235348383476,0.8598934723870205,0.26715704558989256,0.21318268279503239
Dbmaj7_bendir_Banjo.ogg,0.1334141192022764,0.13465954145124057,0.037623978782875635,0.029307040406202068,0.1914494141064516,1.0,0.24243305981410893,0.2662102097072617,0.5711588675607991,0.13774654896069932,0.01531271613687609,0.0234170251501909
Eb7_ruchenitza_2_Bagpipes.ogg,0.0888668433518421,0.17696727624977465,0.7113186740195644,1.0,0.24069255005472592,0.40955341749257496,0.13533900161599277,0.3523635286482883,0.11154020777285503,0.14272376260212377,0.8191515563573865,0.2498931472748223
Dmaj7_samba_Flute.ogg,0.07246063234866998,0.3307225733114334,1.0,0.18057035756850412,0.026409736549555324,0.08027265506069226,0.49527606962583126,0.06856314566891675,0.11465592544417515,0.41521240410423843,0.05564380905851895,0.014991817836549055
Eb7_aka_upper_sangha_Flute.ogg,0.034585941072732246,0.2351481875579024,0.17171450405987393,0.6260865083629493,0.1229574767867582,0.04220333295716654,0.053340491156784506,0.3479204510637679,0.11006691677781202,0.1847745380080752,1.0,0.11786153180802811
Dmeio_dim_aka_Choir.ogg,1.0,0.28935934932364565,0.24354940829175858,0.05275802291053087,0.08792927880667908,0.2651029488603274,0.13849185915703222,0.17327370593542116,0.26858579210623734,0.24178909853392458,0.11233966398443784,0.6686794560368715
Bbmeio_dim_aka_upper_sangha_Bassoon.ogg,0.05918081553077595,0.8760715238371403,1.0,0.08565213291563761,0.18933895422879704,0.09222818726185462,0.011250823829549242,0.0399792625314653,0.2879939343814911,0.23602621136711846,0.8977448422062019,0.10436181451622477
Ddim_al-saghil-al-sani_Accordion.ogg,0.8808380919265673,0.19250159072215067,1.0,0.36208635912823117,0.19375148493957026,0.5065204559609856,0.7628700664155267,0.12015260177346487,0.38426690812831577,0.9584922432599234,0.23573840578658156,0.6009332236617309
E7_Nawakhat_Organ.ogg,0.09402784363798727,0.004852769760359533,0.03161512306745706,0.18971030416164145,1.0,0.1654268262450019,0.04167365698798508,0.036253122279420236,0.3071155267780872,0.1118112952471727,0.05804869964693946,0.4549836603677347
Db7_pictures_at_an_exhibition_Contrabass.ogg,0.18837703212264206,1.0,0.15035336502645094,0.03554660189962227,0.021486872557318588,0.06226011681481712,0.040620625277321604,0.054747781631854446,0.22088708528652334,0.05444235435601626,0.010367171753556675,0.029621075848174302
Abdim_Nawakhat_Saxophone.ogg,0.9719640036276743,0.20333311703595872,0.751652578259604,0.5816744293957926,0.13328334517357404,0.6720573277826529,0.7182512846992768,0.16540531118203353,0.6380914368583582,0.14838825297120664,0.2645855492336186,1.0
Gmeio_dim_bendir_Mandolin.ogg,0.04594522233429159,0.3128469561445135,0.4592466338860864,0.047995872717669794,0.04025318402536845,0.17982720040776692,0.2185958884197604,1.0,0.17279564059829491,0.16287325975749148,0.7494781927207058,0.1707170807063086
Gbdim_venda_Harp.ogg,0.4534500278286966,0.16396628308495093,0.0469253312277577,0.14686750314834335,0.0278921255367633,0.023533030778594314,0.16022235332169088,0.04557789396288544,0.17445331242129142,1.0,0.16239035489552323,0.0900854250365334
Gbdim_york-samai_Contrabass.ogg,0.028451393953042192,0.08322207996853839,0.013518134258543788,0.022812318704642294,0.044925625829553964,0.15163080422822764,1.0,0.17245449117905742,0.010079447446627874,0.019915531744130424,0.027117947792086376,0.007974317193295033
Ab7_york-samai_Saxophone.ogg,1.0,0.11564312897681732,0.11954373718583163,0.5587581769443405,0.07944416943575686,0.18890189578740796,0.3687171327690494,0.12111893699200775,0.23275372389479618,0.04517885912787028,0.06641672161031545,0.311452457138726
Bb7_samba_Contrabass.ogg,0.03504060760539787,0.01796895255223975,0.06022786825468073,0.02053065932892742,0.010322183302636689,0.048511882273245634,0.035222881139576764,0.012578249879819318,0.03455959933921514,0.18775845910000555,1.0,0.13951418811329042
Emaj7_cinquillo_Marimba.ogg,0.10549773408336557,0.004295200101790435,0.06275088477424354,0.4448552074850522,0.3789107133715404,0.07896948226506428,0.011140157890129267,0.15586700355136765,1.0,0.17184835583658747,0.10849255949160924,0.6753999708670688
Db7_al-saghil-al-sani_Guitar.ogg,0.4285518043206113,1.0,0.1407665640371967,0.03121516080447968,0.029325227175399107,0.128872979313413,0.02815221265717776,0.07659779306545816,0.505999071025436,0.09769964210211068,0.04109851401160911,0.21061001073418134
Dmin7_agogo-samba_Choir.ogg,1.0,0.30198885527126446,0.26788667251876475,0.05062599805301898,0.09788292807697083,0.302125611595735,0.14710211918315466,0.14657196943694578,0.17846970280723373,0.3459116973887515,0.161602338636833,0.6605138834305537
Bbdim_york-samai_Saxophone.ogg,0.26732595459657654,0.9996604439635941,1.0,0.23168063591330307,0.8666707007552008,0.5575264670230273,0.14547626485686763,0.7138582119947547,0.5708630786608382,0.16634141827860097,0.7690478846309003,0.20056959628980503
B7_fandango_Guitar.ogg,0.1637679821555632,0.010761095588318125,0.03205998358547455,0.18471185291802192,0.02793522753651371,0.017674820363115858,0.10789326809628254,0.017953623817894705,0.005407693421225882,0.02141035527609219,0.16318068064740654,1.0
Gbmin7_bossa-nova_Saxophone.ogg,0.15628405872600487,0.7197671416361695,0.10374102790050783,0.4861514971493474,0.9177609711091197,0.198752525736252,0.7386833101530575,0.13634335332147307,0.1931249702636226,0.563342195493108,1.0,0.09516971780600812
Dbdim_venda_clapping_Flute.ogg,0.1097719712221747,1.0,0.2508089268284956,0.047531221947975384,0.2843731214973562,0.08506118039353558,0.04678282386708765,0.3157974888659011,0.22750732970288473,0.09574040340636647,0.3368707271865555,0.0933865389470678
Fmaj7_bossa-nova_Accordion.ogg,1.0,0.1923307955836496,0.11211345001834425,0.28472621610914556,0.2644752550592547,0.6875295407320112,0.15239176456192505,0.19539634397457722,0.1702473942561632,0.5924958267997954,0.07646203879991205,0.13755767819871556
Eb7_bossa-nova_Choir.ogg,0.9446255860411976,0.568332408722342,0.3810292440473978,0.4937135932306152,0.09688688286786906,0.10256971942677776,0.313581157518164,0.5101566367534189,0.3575171076732691,0.4067081390753064,1.0,0.2799112840662949
Adim_al-saghil-al-sani_Piccolo.ogg,0.8884186103078161,0.14888400677161306,0.06634147390253947,0.5743175210186084,0.10575897915136508,0.04867122233821046,0.3364603071506785,0.05006262012806401,0.12098078691073869,1.0,0.16328058734755313,0.10727146570951107
Abmaj7_bossa-nova_Guitar.ogg,0.33978713128409105,0.05080759829094839,0.03930722035361052,0.23540353235208183,0.037804570100818266,0.005441111251293421,0.016327303180505133,0.19367433434197337,1.0,0.17083596238221996,0.014480919183760276,0.058632479496949864
Emaj7_samba_Bagpipes.ogg,0.283567125951002,0.10582524897076873,0.16857906907173553,0.6378513864698757,1.0,0.23499443625481814,0.4993914101429715,0.17482176093257987,0.28163770223804047,0.07476977453791567,0.2526712831809734,0.9328031967997727
Abdim_pictures_at_an_exhibition_Bassoon.ogg,1.0,0.07966934522272877,0.18011083382561893,0.08077067532418766,0.024327294152820644,0.1487252597155718,0.03626205121826434,0.13209981917305408,0.5068105978973315,0.05036778301504081,0.0374538173185176,0.7451275461111226
Ebmeio_dim_mpre_Flute.ogg,0.09433931974764416,0.6810231317633199,0.20833987887929223,1.0,0.2451310764742489,0.0885724501197309,0.508701125272943,0.10016780902042431,0.2955930286031385,0.7986465748177117,0.19599623304572864,0.022413490671500638
Bbmaj7_al-saghil-al-sani_Banjo.ogg,0.7026686016075853,0.3674585407462932,1.0,0.28317743747621055,0.44745904644028284,0.905820106959948,0.1867277182554283,0.05978659316793814,0.12944630873434432,0.8821048729965419,0.4965791388983785,0.16615561054442265
Emeio_dim_pictures_at_an_exhibition_Clarinet.ogg,0.16911026328624837,0.4769883483239127,1.0,0.18697792476002117,0.2494829077694627,0.4109132905334477,0.34957695546149864,0.3115146241423313,0.3459156413109299,0.3626564789410243,0.5160779158911977,0.5694842866267683
Abmin7_pictures_at_an_exhibition_Oboe.ogg,0.7785983152620655,0.06711569982059909,0.02512350577185273,0.17654575781971604,0.031007060535718004,0.15020710693007036,1.0,0.26317444311777105,0.9432367481388435,0.14854465734356068,0.13479054070508828,0.4286014035129825
Ebdim_bendir_Oboe.ogg,0.07102412676232306,0.16479574004292016,0.14573948217147603,1.0,0.5147123334803508,0.09869687770941185,0.48734964947792025,0.851569299732853,0.09860823225183254,0.17755520072916195,0.05442206148824168,0.011616330388651593
Dbmin7_ngbaka-maibo_Contrabass.ogg,0.17175932742200214,1.0,0.15071647956356743,0.047314320574429455,0.027372041974923596,0.045842838405996594,0.044125040183751914,0.05494575411289957,0.21248207521527165,0.03739085864292609,0.012966669211274625,0.0508294351101013
C7_agsag-samai_Banjo.ogg,0.07506449478141104,0.01881039125754918,0.03130430558124447,0.18113786585932487,1.0,0.35210516195254415,0.12789188609613417,0.5381001666433328,0.13715692677474825,0.01672552218874587,0.06076878785279972,0.052578446406222216
Abdim_aksak_Organ.ogg,0.06695055497615,0.01174795527783967,0.05802485163987832,0.25966839714228734,0.0644736469761526,0.12495632466725953,0.06385526496138463,0.10368491512673987,1.0,0.2707751875227765,0.038399993516197405,0.17360754959845084
Amin7_bossa-nova_Harp.ogg,1.0,0.16685820386068534,0.016007836547994297,0.06417050378615448,0.39426931713418994,0.06559230907287192,0.020637248538073215,0.11344197009776356,0.16040028135555615,0.8573292867352937,0.15931914768648334,0.19625691673711712
E7_agogo-samba_Flute.ogg,0.11044314146481686,0.09599770976936078,0.6635269156116848,0.303542204129934,1.0,0.18428653818940002,0.037166017760071016,0.09946457538647493,0.6397134477227175,0.26116470618217436,0.17209157645937007,0.8396172939678853
Eb7_outside_now_Mandolin.ogg,0.012602787562412935,0.034026508945046476,0.2591504089810032,1.0,0.10634336102935318,0.016628028870893773,0.04579425101249443,0.20850170202412763,0.04063777998350727,0.08134478207416562,0.406910670108753,0.06284904413205382
Gmaj7_pictures_at_an_exhibition_Piccolo.ogg,0.10212478508523867,0.0802443105279908,0.6589154879745157,0.10971798348202884,0.0012303657637742756,0.042220401365351254,0.4161609536806246,1.0,0.15358735355502984,0.0030914321770607006,0.07669284143179368,0.621595453972601
Bbmeio_dim_samba_Organ.ogg,0.036412644780025975,0.10449651869317296,0.026309924668192493,0.09456361127630535,0.552772118904656,1.0,0.1683401479191478,0.02965853291536172,0.30739556273611346,0.14455568745215622,0.8056069037907031,0.2497601502586088
Ebmeio_dim_outside_now_Piccolo.ogg,0.009010866350063172,0.07518628630831027,0.13321606727774943,1.0,0.1613863451775637,0.0607620764179282,0.44000709545680333,0.06859558283681974,0.03230386734571806,0.24778157576414356,0.04491207048788698,0.00198701942473806
Bmaj7_aka_Clarinet.ogg,0.20094509793304785,1.0,0.21601737447115751,0.27440129776400324,0.07934651897896325,0.1759346062917927,0.4712454821803193,0.10354751160345317,0.19827454919131018,0.4907537074256954,0.8851427247301353,0.3296343166128604
Amin7_pictures_at_an_exhibition_Clarinet.ogg,0.20496758540930574,0.17484733045895004,0.20977483106422407,0.10192618837979366,0.30503746778106705,0.07149060019392452,0.2873859654580958,1.0,0.16099239534680182,0.15130767448712648,0.08918977894821944,0.3718476365139187
Gdim_aka_Marimba.ogg,0.0625779176161402,0.391780787043606,0.05983611266176565,0.09798790450185435,0.6451407017090575,0.09679639054406819,0.03705589648043138,0.24090359693686508,0.05638615317457203,0.1534975245133469,1.0,0.1496152435926607
Dbmaj7_mpre_Oboe.ogg,0.3545435035633265,1.0,0.1589911220004246,0.1308667275622749,0.22775900536041807,0.9971822474259379,0.11147560534585373,0.09887809638816684,0.27318420543496774,0.12186555207801056,0.01267203501104051,0.03859807118522263
Abmeio_dim_bossa-nova_Piccolo.ogg,0.04121271924371107,0.022188894093777105,0.17840305553961314,0.047838790699343235,0.0047268525601790535,0.009338630795490287,0.06576434853010789,0.12151280795085548,1.0,0.17162163354600246,0.028824787765385794,0.23037008031409506
Ab7_cinquillo_Flute.ogg,0.47420211564006665,0.07474859615518636,0.06644962419829321,0.5523154833682139,0.09385875177658436,0.08011784060263431,0.5121875904130968,0.32267305990653,1.0,0.1949235408778069,0.14119145718986065,0.08716542138574636
Gdim_cinquillo_Contrabass.ogg,0.005440859628926785,0.023461781694682243,0.07376823999837394,0.01097418152135953,0.010217685846112342,0.03154906021393714,0.14883183631535865,1.0,0.1552798755328565,0.008787660272696868,0.016353997093426116,0.010733345174588451
Abmaj7_agogo-samba_Piccolo.ogg,0.33267386801218124,0.05464407494558194,0.037326122940075646,0.32116675089293,0.05601904813136139,0.0008849896363243199,0.08201133468358562,0.5919699470164163,1.0,0.16091121630620459,0.0016145733602528367,0.04037837086008175
Ebdim_aksak_Mandolin.ogg,0.06376915382526546,0.037899375608854535,0.24651856079679527,1.0,0.11136829171887079,0.05185844621877415,0.22253901895236122,0.07794032183004078,0.06464822399135846,0.3292763846613094,0.16966753044902497,0.03242154413174918
Adim_al-saghil-al-sani_Guitar.ogg,0.4639717263016359,0.07590305893777545,0.03625967589825951,0.20478686412190933,0.10079141144393815,0.02393232940539329,0.07350128856353179,0.029545221110032122,0.17447760887428101,1.0,0.17629087921117503,0.08396152050496751
Bdim_ruchenitza_2_Choir.ogg,0.12061771178033255,0.0831636764207501,0.21644642804908712,0.06356812758452614,0.03258333898001439,0.16636566491590007,0.18470999581718817,0.038075221572317686,0.08381016805409232,0.04224737508121618,0.31853271747740697,1.0
Fdim_aka_Accordion.ogg,1.0,0.20180735943176462,0.27342801423986973,0.39390814754248293,0.1436271060308537,0.8038273523248242,0.2424890334710907,0.16382338653209794,0.33969188764236996,0.4375704259316364,0.07046988146602888,0.27830443993860643
Fdim_cinquillo_Accordion.ogg,1.0,0.19455993927997414,0.2698802995925045,0.47924726883913865,0.14580600776461197,0.7642371031960163,0.25625377929649434,0.15972543259957933,0.38818407884067535,0.4777217619503087,0.07902328964786058,0.32718152188585164
Abmeio_dim_bendir_Kalimba.ogg,0.19004575135056367,0.19879343193292548,0.9998867781629229,0.2259401785075768,0.06942400951849982,0.16531449021143402,0.7907897450821723,0.32638968161998716,1.0,0.3396548772790164,0.27095209422623484,0.9514270039463089
Dbdim_agogo-samba_Bassoon.ogg,0.08568270727895637,0.11784470595469192,0.044625431422785765,0.07921375125245952,0.10450129852403732,0.12014374036410876,0.0341906007400447,0.10335588869534572,0.06376615507718617,0.055561990659581915,0.44029028173942897,1.0
Gdim_aka_upper_sangha_Saxophone.ogg,0.14967035572138507,0.3982927835981613,0.6496183303010591,0.17816252316109474,0.8814677595835847,0.9000727400724344,0.21181326445169738,0.8289482441197256,0.16165208578645182,0.26126861052658046,0.9121642057220383,1.0
F7_Nawakhat_Bassoon.ogg,0.485170441485332,0.07843713583952304,0.015409803610196362,0.08146434731235133,0.028308729653994866,0.056242640085847805,0.007150961331457422,0.0063562369543564085,0.2887873068865487,1.0,0.08373830350532412,0.07445318879400149
Cmin7_venda_clapping_Bagpipes.ogg,0.80048975343634,0.21175517593980114,0.4290824914561584,0.17043066458904957,0.1980923406408132,0.16173068226463239,0.18241574531654944,1.0,0.2700897664035798,0.14821880982179222,0.30798783257818313,0.20492786415409814
Emeio_dim_Nawakhat_Marimba.ogg,0.0044307000515867775,0.06483782752096022,0.4149465117840161,0.11321460232238502,0.33622944348690953,0.08321148618920786,0.14300777183804037,1.0,0.17774863172721683,0.13573256982544127,0.8579981279621779,0.12812729643504492
Ab7_cinquillo_Oboe.ogg,0.8920775058345324,0.10621689353554578,0.031740264279172606,0.23105697433256925,0.04651986506498791,0.13000450060828808,0.8582980116031758,0.4463293807379255,1.0,0.17931650964388834,0.22276964734694374,0.22482510405152764
Gbdim_mpre_Bassoon.ogg,0.2503132106285919,0.3907713722625725,0.07325642752794277,0.1534054872586447,0.035227058755633346,0.01994242185669593,0.1016791249190314,0.014287675589864799,0.09097468094929644,0.835162833004865,1.0,0.08953170006477487
Dbmaj7_york-samai_Harp.ogg,0.5002365378664719,0.8254909959443321,0.14035478504781734,0.015671783994133458,0.07581935885912115,0.4458236537420279,0.10917602248944698,0.15234784329447218,1.0,0.218802601927686,0.021862978594578,0.08463466110219842
D7_mpre_Contrabass.ogg,0.03089085759064281,0.1878490927186367,1.0,0.14931008397906367,0.03648015297492443,0.022708856071880924,0.07109252358981431,0.040367516315100625,0.049614277432484484,0.18242671611910466,0.04965635837353767,0.010405162882406132
Bb7_samba_Oboe.ogg,0.006329416300122287,0.23200922599414453,0.9016098305549425,0.07147856601024848,0.03531147516311966,0.2265610584698208,0.02996900100840532,0.010989070349587212,0.058303583165399776,0.20652243224468975,1.0,0.1284810661197922
Bmaj7_bossa-nova_Oboe.ogg,0.10855889833302668,0.006676876847811569,0.25788799426396664,1.0,0.07774911431686385,0.04842881064116307,0.3099379667542596,0.040407751907408494,0.005064221563855715,0.018261719436469984,0.18557899983385945,0.833132454636878
Db7_venda_clapping_Accordion.ogg,0.2625493227640921,0.7567508697856383,0.16212113856739868,0.21801100478274774,0.16210555823994807,0.4981482881076882,0.096078625007914,0.12697236802389364,1.0,0.20830869495025664,0.16434252056060683,0.43152600591358936
Amin7_aka_Bassoon.ogg,0.4936076917664948,0.7024609073159591,0.05285663795761586,0.039334666146321584,0.17386386597714773,0.03302744711890519,0.024441603140565128,0.1712876899490567,0.23161627796075035,1.0,0.1155749169317681,0.02918459689652422
Bmin7_aka_upper_sangha_Bassoon.ogg,0.0686433190392786,0.040706739106155986,0.13462443168035276,0.045924615423528735,0.0035404372080531763,0.14688243611582794,1.0,0.15159847781601934,0.023199321003629078,0.16121108826757677,0.11583382857401905,0.49472120213565696
Abmeio_dim_outside_now_Kalimba.ogg,0.18905501275684036,0.12350467595827672,0.5931700869684534,0.1354250993739937,0.04577188402821683,0.05554427893965668,0.22185779437107842,0.07472928975298132,0.1075006739277626,0.08057965562678795,0.2613442009717165,1.0
Bbmeio_dim_bendir_Bassoon.ogg,0.04391198898128302,0.7480496495050895,0.9393852850259646,0.08465833075105841,0.23700282457289462,0.09408741869512638,0.009953681161360892,0.03268279053502217,0.23473606318974413,0.24872701594183833,1.0,0.11300512959185387
Abmin7_aksak_Bassoon.ogg,1.0,0.06165501623523801,0.04452493642603461,0.21142246823270433,0.0399129339804006,0.013104406198517153,0.06817761977337097,0.13787151950964555,0.4502666734511203,0.04138577627678471,0.03723539053213337,0.7513861184020431
Abmaj7_bossa-nova_Saxophone.ogg,1.0,0.08319816853034932,0.13105647750746557,0.5893672872107099,0.08617205511709555,0.20770849637064892,0.3189795111861172,0.17762635042784,0.3986987342993799,0.07355703419030259,0.08763371976054933,0.32645044964072395
Eb7_agsag-samai_Oboe.ogg,0.006055707231505828,0.04421228835745647,0.2457997640515086,0.8176925319027243,0.14167504524873947,0.17013222424646615,0.23028381246952825,1.0,0.12510791500139143,0.02378685850267448,0.11531942675551261,0.019344116045486578
Amin7_pictures_at_an_exhibition_Kalimba.ogg,1.0,0.20350777324120603,0.041435411985171734,0.12924317564583707,0.6199680489216387,0.13689891448438257,0.0668268559146462,0.32543923515898016,0.1933082713097531,0.6403956250159426,0.22954001547234906,0.24622572531120068
Bmin7_mpre_Accordion.ogg,0.14784240759779677,0.2216663160567013,0.43664626939104506,0.2772874420279246,0.19972713030801206,0.15647709499627283,1.0,0.18450166689462763,0.15701065043321036,0.7795661130754534,0.20121611222865948,0.6756248587422968
Gb7_spanish_tango_Oboe.ogg,0.012890264195898957,0.08002278733100993,0.015081577983247985,0.0871918908979087,0.5910035662229352,0.47365894923708063,1.0,0.14809099782151763,0.06468854263585101,0.22179038527823522,0.9562259088461703,0.0930774329953344
Bb7_agogo-samba_Guitar.ogg,0.02351882747925819,0.06660633052713473,0.3773252586654432,0.059767329177333704,0.03552212277289794,0.20686069940337157,0.0361714818895999,0.017323337944077404,0.07358200629907144,0.19010375060356186,1.0,0.16392251223855886
Ddim_venda_Accordion.ogg,0.768765307214026,0.18569812156438084,1.0,0.32838688004023747,0.17581128938118037,0.4229701766206176,0.633861912742546,0.09244377736531059,0.3146355264367902,0.9558521649209796,0.2082405876468789,0.3829019005812284
C7_mpre_Accordion.ogg,0.6141109752200798,0.15348474733454645,0.2675307267694753,0.1617053891864744,0.49032288402824703,0.12889205746687382,0.13616792366941247,1.0,0.20912910851414915,0.1486857168076306,0.4712311020779764,0.27281085137636885
Cmin7_agogo-samba_Flute.ogg,1.0,0.1987726872805473,0.12137344259129072,0.24474293901406693,0.18224201177204777,0.04625781063128198,0.0835780872691124,0.6286093139606339,0.1028840523655972,0.1482852920025018,0.7809190206901422,0.19133154296455607
Dmin7_Nawakhat_Mandolin.ogg,0.13669848621731537,0.27916140804094286,1.0,0.11023640727935706,0.0895133036784161,0.4425598546365775,0.1125909085973089,0.027969436192997466,0.14191898860638835,0.7222614360154063,0.10246240625167273,0.03364492302409811
Bb7_ngbaka-maibo_Harp.ogg,0.018738044274841246,0.09293339416266182,0.43123223375744035,0.06753116060758102,0.036725520007147,0.21193639363893446,0.03559499860853399,0.021202782551374116,0.11564559565709046,0.19038640135917959,1.0,0.15491751960789354
Bbdim_pictures_at_an_exhibition_Banjo.ogg,0.241940816691232,0.6511901973430664,0.8477010576128758,0.33931677573613905,0.5277979520250036,0.9333676564852579,0.26563246779202243,0.3612337571908399,1.0,0.33117768808562087,0.6535906879298335,0.5684527632854947
Dbmin7_agsag-samai_Mandolin.ogg,0.19927524791531787,0.6272837750347594,0.15736396055997198,0.2590488648786338,1.0,0.31640532960443224,0.05499761526337575,0.15431144240192177,0.791703814163456,0.13546475940804578,0.18696531927389026,0.8995736882511313
Gmaj7_venda_Choir.ogg,0.14911248521647133,0.13839022763138284,0.3068098478110828,0.03663456956014746,0.03236861630946509,0.06504799509601236,0.24476916322186623,0.5774584711168248,0.09717683203489907,0.07188428642352805,0.3812245292150266,1.0
Bbmin7_spanish_tango_Oboe.ogg,0.015195739521711412,0.24412579933205614,0.7678414474706157,0.059878157482977784,0.0612580064674701,0.40057502556568114,0.05175631071849272,0.024697932072147,0.15061248414280537,0.15909697321752186,1.0,0.13673197781287216
Gbdim_bossa-nova_Saxophone.ogg,0.34080873728303934,0.5553722068360514,0.11357343973676416,0.5838346296964164,0.8168512972806858,0.16578437613218264,0.6995206264388235,0.15107214495456972,0.17224041618887742,0.5756440110884906,1.0,0.14409027039313746
Gdim_bossa-nova_Piccolo.ogg,0.05421757377311519,0.4596307591037847,0.10816078224990885,0.036580083857269415,0.2662394271045568,0.04855208352236826,0.12002722309201203,1.0,0.16390049105088023,0.08298448999338447,0.6276163534048559,0.10423908766656383
Emin7_al-saghil-al-sani_Clarinet.ogg,0.1503928846565343,0.34625310098672535,0.7408352278382494,0.1754487077442207,0.2095048496180603,0.2771289349975553,1.0,0.35961807349065866,0.2690269524459735,0.33222379619926146,0.2450606408981531,0.5985948145810067
Gdim_bendir_Harp.ogg,0.03539643241052964,0.17090642573542286,0.10254752177006594,0.022819668492225706,0.04338533557910159,0.012537122373213878,0.044969819101354606,0.3235821775462539,0.09081523781134958,0.17627306217372088,1.0,0.1480135434135508
Bb7_aka_Guitar.ogg,0.016861939988640034,0.054731715796828895,0.3205588079131336,0.048676079099739374,0.02209902450496268,0.12938607766084664,0.024018255347005017,0.011447897587406605,0.04833564018093957,0.17997202637293552,1.0,0.15664272688760694
Bbmaj7_spanish_tango_Piccolo.ogg,0.003546910303350236,0.07926363805927317,0.6643194046394245,0.11008399439107568,0.05214908150176712,0.3758589230394251,0.055363255080559885,0.0007657536247102427,0.05063075120830614,0.46999546071106246,1.0,0.15558705757842972
G7_Nawakhat_Banjo.ogg,0.2642091883985915,0.14314829555152753,0.3879001937081037,0.09667303606364056,0.04566059267161712,0.1768819054008981,0.6403563243362088,1.0,0.2304414806081233,0.26382616148489635,0.15246340731611785,0.49836443447897494
E7_agsag-samai_Mandolin.ogg,0.060502963202686555,0.012795343983774157,0.04680770728919279,0.2590163272368535,1.0,0.10513863448825668,0.01745583659168648,0.053079393589493,0.2474508958665941,0.045939723888771856,0.08543683248005168,0.4218167098003309
Gmaj7_outside_now_Bagpipes.ogg,0.06366940023731375,0.1632955343740149,0.7773907731751304,0.28907244199621185,0.08349043653671388,0.1956721121904674,1.0,0.9421539037371474,0.1929711221941941,0.25828629405365294,0.10134113964182748,0.2972207701185712
D7_york-samai_Harp.ogg,0.242489627907486,0.048556145193251,0.08373005139721215,0.029653313870733198,0.011971821360172087,0.08427520986053047,0.5939851606998658,0.16017548566237372,0.17092503000368467,1.0,0.15523287397116575,0.04923467105915055
Fmaj7_pictures_at_an_exhibition_Marimba.ogg,1.0,0.14805025931626847,0.0038323093769509443,0.05651013480655434,0.40862178501791024,0.35171940094701876,0.07526046959855942,0.00968077060976746,0.1442672231477235,0.8994553785243526,0.14425553379974967,0.15520025328433795
Amaj7_aksak_Piccolo.ogg,0.06681704480829646,0.5816333344237428,0.0999215172181834,0.05137433534204739,0.4568146993038579,0.079830259502834,0.000874500075021856,0.038961035539366536,0.3474921594502358,1.0,0.1586594219638364,0.00231470845149381
Fdim_pictures_at_an_exhibition_Kalimba.ogg,0.12626763276106295,0.07546521873984262,0.28358448427150507,0.0559407827537573,0.012302704118605184,0.029885810023081764,0.029712141141786524,0.21921600138688177,1.0,0.3046091510355804,0.14378985823402585,0.6032134196024658
Fmin7_bendir_Piccolo.ogg,0.6029074158741448,0.09913653169628966,0.07056535558356634,0.6162691621669485,0.2296831155970708,1.0,0.15871961940604426,0.09927316808025903,0.8063367002725584,0.13686383934083626,0.0027268122287887942,0.07271666204523919
C7_al-saghil-al-sani_Bagpipes.ogg,0.8153267995989993,0.23657660211860856,0.5839411351520288,0.15437275035569378,0.312198095529273,0.41157627950685377,0.20945300928808785,1.0,0.33099740788136317,0.13449638243412973,0.24291237246241038,0.407381448579466
C7_agogo-samba_Bassoon.ogg,0.18114602609212072,0.060326441267575165,0.10713269182855867,0.059546227390875305,0.15105127978375624,0.027167759006912904,0.027488256000570845,0.15717922201814263,0.042683923655671696,0.21709459393266714,1.0,0.1155208763310368
Amin7_cinquillo_Organ.ogg,0.25801794050261895,0.04939814908152938,0.04235993595402937,0.11112207457696784,1.0,0.18664006006254039,0.01634194292161791,0.1441320495740331,0.12223441549312644,0.9424643092780757,0.2031454574208162,0.12687396004017898
Bbmeio_dim_Nawakhat_Guitar.ogg,0.05943599175628291,0.3132881640847522,0.05163809885808186,0.016241447908877344,0.08384993175263364,0.0786248912549424,0.013922319127169538,0.009992730856186087,0.04831404347385747,0.17427189685592379,1.0,0.16303597669353118
Bbmin7_york-samai_Kalimba.ogg,0.24629295998826722,1.0,0.21459017433803826,0.048634617281075564,0.15585370342286084,0.7535145107573697,0.17730165046308474,0.12269903873829831,0.4868845439358635,0.25746166113013363,0.8307677876092877,0.1997301290906569
Gdim_ngbaka-maibo_Choir.ogg,0.19313537143960177,0.2887798162353725,0.16688296078152878,0.09464068126223497,0.34833792409158704,0.10009162763757166,0.20373021845158423,0.8829519842045956,0.14236523264332562,0.19074748759896035,1.0,0.754823866095036
